FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
48323,Maverick,Texas,US,7/30/2020 4:35,28.7429195,-100.3157686,1802,34,0,1768,"Maverick, Texas, US",3068.69657,1.886792453
72097,Mayaguez,Puerto Rico,US,7/30/2020 4:35,18.2013,-67.1452,403,0,0,403,"Mayaguez, Puerto Rico, US",452.402335,0
40097,Mayes,Oklahoma,US,7/30/2020 4:35,36.30179091,-95.23175116,259,5,0,254,"Mayes, Oklahoma, US",630.1703163,1.930501931
40087,McClain,Oklahoma,US,7/30/2020 4:35,35.01123903,-97.44572302,367,4,0,363,"McClain, Oklahoma, US",906.7549538,1.089918256
30055,McCone,Montana,US,7/30/2020 4:35,47.64469406,-105.7944994,1,0,0,1,"McCone, Montana, US",60.09615385,0
46087,McCook,South Dakota,US,7/30/2020 4:35,43.6742571,-97.36863144,24,1,0,23,"McCook, South Dakota, US",429.6455424,4.166666667
45065,McCormick,South Carolina,US,7/30/2020 4:35,33.90161443,-82.30794338,99,2,0,97,"McCormick, South Carolina, US",1046.179858,2.02020202
21145,McCracken,Kentucky,US,7/30/2020 4:35,37.05350953,-88.70445755,306,4,0,302,"McCracken, Kentucky, US",467.7611667,1.307189542
21147,McCreary,Kentucky,US,7/30/2020 4:35,36.73874143,-84.48102924,27,0,0,27,"McCreary, Kentucky, US",156.69433,0
48307,McCulloch,Texas,US,7/30/2020 4:35,31.1925468,-99.34682807,34,1,0,33,"McCulloch, Texas, US",425.8517034,2.941176471
40089,McCurtain,Oklahoma,US,7/30/2020 4:35,34.11664328,-94.77222373,809,23,0,786,"McCurtain, Oklahoma, US",2464.059454,2.843016069
29119,McDonald,Missouri,US,7/30/2020 4:35,36.62869595,-94.34867205,910,7,0,903,"McDonald, Missouri, US",3984.761571,0.769230769
17109,McDonough,Illinois,US,7/30/2020 4:35,40.45674722,-90.67775541,121,15,0,106,"McDonough, Illinois, US",407.6544707,12.39669421
37111,McDowell,North Carolina,US,7/30/2020 4:35,35.67736232,-82.0482425,493,7,0,486,"McDowell, North Carolina, US",1077.454323,1.419878296
54047,McDowell,West Virginia,US,7/30/2020 4:35,37.38002939,-81.65083669,19,0,0,19,"McDowell, West Virginia, US",107.8075352,0
13189,McDuffie,Georgia,US,7/30/2020 4:35,33.47851918,-82.48252774,261,9,0,252,"McDuffie, Georgia, US",1224.662162,3.448275862
17111,McHenry,Illinois,US,7/30/2020 4:35,42.32451172,-88.45248227,2783,111,0,2672,"McHenry, Illinois, US",904.2349256,3.988501617
38049,McHenry,North Dakota,US,7/30/2020 4:35,48.23104458,-100.6324822,14,1,0,13,"McHenry, North Dakota, US",243.6901654,7.142857143
13191,McIntosh,Georgia,US,7/30/2020 4:35,31.49683595,-81.40163426,135,2,0,133,"McIntosh, Georgia, US",938.9344832,1.481481481
38051,McIntosh,North Dakota,US,7/30/2020 4:35,46.11182017,-99.44145858,16,1,0,15,"McIntosh, North Dakota, US",640.7689227,6.25
40091,McIntosh,Oklahoma,US,7/30/2020 4:35,35.37235506,-95.66599306,141,1,0,140,"McIntosh, Oklahoma, US",719.5345989,0.709219858
42083,McKean,Pennsylvania,US,7/30/2020 4:35,41.80938602,-78.56478358,26,1,0,25,"McKean, Pennsylvania, US",64,3.846153846
38053,McKenzie,North Dakota,US,7/30/2020 4:35,47.7413337,-103.395905,71,1,0,70,"McKenzie, North Dakota, US",472.5772098,1.408450704
35031,McKinley,New Mexico,US,7/30/2020 4:35,35.5800772,-108.262245,3942,217,0,3725,"McKinley, New Mexico, US",5523.56131,5.504819888
17113,McLean,Illinois,US,7/30/2020 4:35,40.48996987,-88.84621113,504,15,0,489,"McLean, Illinois, US",293.8484232,2.976190476
21149,McLean,Kentucky,US,7/30/2020 4:35,37.5301951,-87.26803443,38,1,0,37,"McLean, Kentucky, US",412.729445,2.631578947
38055,McLean,North Dakota,US,7/30/2020 4:35,47.60766714,-101.3182418,29,0,0,29,"McLean, North Dakota, US",306.8783069,0
48309,McLennan,Texas,US,7/30/2020 4:35,31.55255453,-97.20217694,4108,37,0,4071,"McLennan, Texas, US",1600.791823,0.900681597
27085,McLeod,Minnesota,US,7/30/2020 4:35,44.82367677,-94.27287017,119,0,0,119,"McLeod, Minnesota, US",331.540969,0
47107,McMinn,Tennessee,US,7/30/2020 4:35,35.42812616,-84.61520715,442,20,0,422,"McMinn, Tennessee, US",821.6529725,4.524886878
48311,McMullen,Texas,US,7/30/2020 4:35,28.35251708,-98.56769164,7,0,0,7,"McMullen, Texas, US",942.1265141,0
47109,McNairy,Tennessee,US,7/30/2020 4:35,35.17468549,-88.5647812,268,4,0,264,"McNairy, Tennessee, US",1043.045069,1.492537313
20113,McPherson,Kansas,US,7/30/2020 4:35,38.39184858,-97.64769869,124,0,0,124,"McPherson, Kansas, US",434.4474809,0
31117,McPherson,Nebraska,US,7/30/2020 4:35,41.56797682,-101.0599362,4,0,0,4,"McPherson, Nebraska, US",809.7165992,0
46089,McPherson,South Dakota,US,7/30/2020 4:35,45.76626028,-99.22118798,6,0,0,6,"McPherson, South Dakota, US",252.2068096,0
20119,Meade,Kansas,US,7/30/2020 4:35,37.23859987,-100.364831,36,0,0,36,"Meade, Kansas, US",892.635755,0
21163,Meade,Kentucky,US,7/30/2020 4:35,37.96163597,-86.21028219,77,2,0,75,"Meade, Kentucky, US",269.4946101,2.597402597
46093,Meade,South Dakota,US,7/30/2020 4:35,44.56676791,-102.7162741,68,1,0,67,"Meade, South Dakota, US",240.0112946,1.470588235
30059,Meagher,Montana,US,7/30/2020 4:35,46.59907074,-110.8898557,4,0,0,4,"Meagher, Montana, US",214.8227712,0
37119,Mecklenburg,North Carolina,US,7/30/2020 4:35,35.24469268,-80.8317671,19924,192,0,19732,"Mecklenburg, North Carolina, US",1794.37946,0.963661915
51117,Mecklenburg,Virginia,US,7/30/2020 4:35,36.67882005,-78.36131056,303,31,0,272,"Mecklenburg, Virginia, US",990.6169288,10.2310231
26107,Mecosta,Michigan,US,7/30/2020 4:35,43.64064262,-85.32463223,52,2,0,50,"Mecosta, Michigan, US",119.669528,3.846153846
39103,Medina,Ohio,US,7/30/2020 4:35,41.11770589,-81.8998621,786,33,0,753,"Medina, Ohio, US",437.2837226,4.198473282
48325,Medina,Texas,US,7/30/2020 4:35,29.3557301,-99.11030298,571,19,0,552,"Medina, Texas, US",1106.932382,3.327495622
27093,Meeker,Minnesota,US,7/30/2020 4:35,45.12328869,-94.52839455,82,2,0,80,"Meeker, Minnesota, US",353.1134269,2.43902439
39105,Meigs,Ohio,US,7/30/2020 4:35,39.09224872,-82.0305041,23,0,0,23,"Meigs, Ohio, US",100.4059894,0
47121,Meigs,Tennessee,US,7/30/2020 4:35,35.51558739,-84.81482914,84,0,0,84,"Meigs, Tennessee, US",676.2196104,0
46095,Mellette,South Dakota,US,7/30/2020 4:35,43.58078848,-100.7563186,23,0,0,23,"Mellette, South Dakota, US",1115.963125,0
17129,Menard,Illinois,US,7/30/2020 4:35,40.02742725,-89.80246001,40,0,0,40,"Menard, Illinois, US",327.9763857,0
48327,Menard,Texas,US,7/30/2020 4:35,30.88990665,-99.8204794,16,0,0,16,"Menard, Texas, US",748.362956,0
6045,Mendocino,California,US,7/30/2020 4:35,39.4381191,-123.3911313,280,6,0,274,"Mendocino, California, US",322.7702913,2.142857143
21165,Menifee,Kentucky,US,7/30/2020 4:35,37.94090733,-83.59985712,26,0,0,26,"Menifee, Kentucky, US",400.6780706,0
26109,Menominee,Michigan,US,7/30/2020 4:35,45.58038692,-87.55370409,77,0,0,77,"Menominee, Michigan, US",338.0158033,0
55078,Menominee,Wisconsin,US,7/30/2020 4:35,45.00422544,-88.70950714,18,0,0,18,"Menominee, Wisconsin, US",395.0834065,0
6047,Merced,California,US,7/30/2020 4:35,37.18922369,-120.7209035,3906,35,0,3871,"Merced, California, US",1406.655143,0.896057348
17131,Mercer,Illinois,US,7/30/2020 4:35,41.20596782,-90.74290052,52,0,0,52,"Mercer, Illinois, US",336.8530155,0
21167,Mercer,Kentucky,US,7/30/2020 4:35,37.81474237,-84.87488475,38,0,0,38,"Mercer, Kentucky, US",173.2549127,0
29129,Mercer,Missouri,US,7/30/2020 4:35,40.42212303,-93.5682959,8,0,0,8,"Mercer, Missouri, US",221.1777716,0
34021,Mercer,New Jersey,US,7/30/2020 4:35,40.28047017,-74.70479631,7984,611,0,7373,"Mercer, New Jersey, US",2172.930898,7.652805611
38057,Mercer,North Dakota,US,7/30/2020 4:35,47.31213126,-101.8318399,20,0,0,20,"Mercer, North Dakota, US",244.2897276,0
39107,Mercer,Ohio,US,7/30/2020 4:35,40.54043046,-84.62912742,470,13,0,457,"Mercer, Ohio, US",1141.552511,2.765957447
42085,Mercer,Pennsylvania,US,7/30/2020 4:35,41.30248872,-80.25816981,308,9,0,299,"Mercer, Pennsylvania, US",281.4738997,2.922077922
54055,Mercer,West Virginia,US,7/30/2020 4:35,37.40481169,-81.11023142,125,2,0,123,"Mercer, West Virginia, US",212.736989,1.6
13199,Meriwether,Georgia,US,7/30/2020 4:35,33.04163534,-84.68859732,338,5,0,333,"Meriwether, Georgia, US",1596.825247,1.479289941
31121,Merrick,Nebraska,US,7/30/2020 4:35,41.16624273,-98.0374887,46,0,0,46,"Merrick, Nebraska, US",593.1656995,0
33013,Merrimack,New Hampshire,US,7/30/2020 4:35,43.29662971,-71.6811573,452,21,0,431,"Merrimack, New Hampshire, US",298.5646439,4.646017699
8077,Mesa,Colorado,US,7/30/2020 4:35,39.01787888,-108.469799,244,2,0,242,"Mesa, Colorado, US",158.225796,0.819672131
21169,Metcalfe,Kentucky,US,7/30/2020 4:35,36.99459295,-85.63123699,38,2,0,36,"Metcalfe, Kentucky, US",377.3210208,5.263157895
18103,Miami,Indiana,US,7/30/2020 4:35,40.76940965,-86.04525048,238,2,0,236,"Miami, Indiana, US",670.1205091,0.840336134
20121,Miami,Kansas,US,7/30/2020 4:35,38.56383358,-94.83832189,117,0,0,117,"Miami, Kansas, US",341.7355493,0
39109,Miami,Ohio,US,7/30/2020 4:35,40.0543329,-84.22871271,711,36,0,675,"Miami, Ohio, US",664.5667231,5.063291139
12086,Miami-Dade,Florida,US,7/30/2020 4:35,25.6112362,-80.55170587,113143,1455,0,111688,"Miami-Dade, Florida, US",4164.354016,1.285983225
,Michigan Department of Corrections (MDOC),Michigan,US,7/30/2020 4:35,,,4128,68,0,4060,"Michigan Department of Corrections (MDOC), Michigan, US",,1.647286822
9007,Middlesex,Connecticut,US,7/30/2020 4:35,41.45949668,-72.53714864,1375,189,0,1186,"Middlesex, Connecticut, US",846.4872319,13.74545455
25017,Middlesex,Massachusetts,US,7/30/2020 4:35,42.48607732,-71.39049229,25535,1971,0,23564,"Middlesex, Massachusetts, US",1584.35291,7.71881731
34023,Middlesex,New Jersey,US,7/30/2020 4:35,40.43629879,-74.41426991,17615,1403,0,16212,"Middlesex, New Jersey, US",2134.991067,7.964802725
51119,Middlesex,Virginia,US,7/30/2020 4:35,37.63191998,-76.55064617,25,1,0,24,"Middlesex, Virginia, US",236.2502363,4
26111,Midland,Michigan,US,7/30/2020 4:35,43.64330771,-84.38804374,285,9,0,276,"Midland, Michigan, US",342.729328,3.157894737
48329,Midland,Texas,US,7/30/2020 4:35,31.86904128,-102.0315682,2069,40,0,2029,"Midland, Texas, US",1170.037097,1.933301112
42087,Mifflin,Pennsylvania,US,7/30/2020 4:35,40.61116939,-77.61070738,93,1,0,92,"Mifflin, Pennsylvania, US",201.5692054,1.075268817
48331,Milam,Texas,US,7/30/2020 4:35,30.7858183,-96.97718698,293,4,0,289,"Milam, Texas, US",1180.356927,1.365187713
27095,Mille Lacs,Minnesota,US,7/30/2020 4:35,45.93705297,-93.63236823,52,3,0,49,"Mille Lacs, Minnesota, US",197.8916924,5.769230769
5091,Miller,Arkansas,US,7/30/2020 4:35,33.31403423,-93.89285258,438,4,0,434,"Miller, Arkansas, US",1012.552882,0.913242009
13201,Miller,Georgia,US,7/30/2020 4:35,31.16568912,-84.73151117,120,0,0,120,"Miller, Georgia, US",2098.635887,0
29131,Miller,Missouri,US,7/30/2020 4:35,38.21450288,-92.42610898,81,0,0,81,"Miller, Missouri, US",316.1715914,0
19129,Mills,Iowa,US,7/30/2020 4:35,41.03299766,-95.61920963,72,0,0,72,"Mills, Iowa, US",476.5371633,0
48333,Mills,Texas,US,7/30/2020 4:35,31.49557106,-98.59272068,14,0,0,14,"Mills, Texas, US",287.2973528,0
55079,Milwaukee,Wisconsin,US,7/30/2020 4:35,43.00486062,-87.96733172,18769,429,0,18340,"Milwaukee, Wisconsin, US",1984.612879,2.28568384
46097,Miner,South Dakota,US,7/30/2020 4:35,44.02197882,-97.60992207,13,0,0,13,"Miner, South Dakota, US",586.6425993,0
8079,Mineral,Colorado,US,7/30/2020 4:35,37.66954283,-106.9281698,18,0,0,18,"Mineral, Colorado, US",2340.702211,0
32021,Mineral,Nevada,US,7/30/2020 4:35,38.53841696,-118.4344506,11,0,0,11,"Mineral, Nevada, US",244.173141,0
54057,Mineral,West Virginia,US,7/30/2020 4:35,39.41561583,-78.94104895,103,4,0,99,"Mineral, West Virginia, US",383.3556647,3.883495146
54059,Mingo,West Virginia,US,7/30/2020 4:35,37.73048351,-82.13338365,111,2,0,109,"Mingo, West Virginia, US",473.8729508,1.801801802
16067,Minidoka,Idaho,US,7/30/2020 4:35,42.85518524,-113.6357257,409,2,0,407,"Minidoka, Idaho, US",1944.008746,0.488997555
46099,Minnehaha,South Dakota,US,7/30/2020 4:35,43.67441641,-96.7910885,4118,63,0,4055,"Minnehaha, South Dakota, US",2132.19837,1.529868868
26113,Missaukee,Michigan,US,7/30/2020 4:35,44.33772443,-85.09256478,40,1,0,39,"Missaukee, Michigan, US",264.5852626,2.5
5093,Mississippi,Arkansas,US,7/30/2020 4:35,35.76271485,-90.0519437,625,8,0,617,"Mississippi, Arkansas, US",1537.477553,1.28
29133,Mississippi,Missouri,US,7/30/2020 4:35,36.82516239,-89.29505753,128,0,0,128,"Mississippi, Missouri, US",971.168437,0
30063,Missoula,Montana,US,7/30/2020 4:35,47.03728583,-113.9213508,224,1,0,223,"Missoula, Montana, US",187.2909699,0.446428571
13205,Mitchell,Georgia,US,7/30/2020 4:35,31.22483255,-84.19381821,572,41,0,531,"Mitchell, Georgia, US",2616.292366,7.167832168
19131,Mitchell,Iowa,US,7/30/2020 4:35,43.35638371,-92.78887719,76,0,0,76,"Mitchell, Iowa, US",717.9293406,0
20123,Mitchell,Kansas,US,7/30/2020 4:35,39.39331582,-98.20906732,27,0,0,27,"Mitchell, Kansas, US",451.5805319,0
37121,Mitchell,North Carolina,US,7/30/2020 4:35,36.01059309,-82.1582442,108,2,0,106,"Mitchell, North Carolina, US",721.7321572,1.851851852
48335,Mitchell,Texas,US,7/30/2020 4:35,32.30623474,-100.9212058,42,0,0,42,"Mitchell, Texas, US",491.5155061,0
1097,Mobile,Alabama,US,7/30/2020 4:35,30.78472347,-88.20842409,7683,180,0,7503,"Mobile, Alabama, US",1859.345127,2.34283483
72099,Moca,Puerto Rico,US,7/30/2020 4:35,18.377805,-67.080952,137,0,0,137,"Moca, Puerto Rico, US",341.5692239,0
6049,Modoc,California,US,7/30/2020 4:35,41.58965602,-120.7244817,2,0,0,2,"Modoc, California, US",22.62187535,0
8081,Moffat,Colorado,US,7/30/2020 4:35,40.61810999,-108.2070876,24,1,0,23,"Moffat, Colorado, US",180.6820748,4.166666667
4015,Mohave,Arizona,US,7/30/2020 4:35,35.70471703,-113.7577902,2828,145,0,2683,"Mohave, Arizona, US",1332.824334,5.127298444
29135,Moniteau,Missouri,US,7/30/2020 4:35,38.63571781,-92.57976951,102,2,0,100,"Moniteau, Missouri, US",632.2836598,1.960784314
34025,Monmouth,New Jersey,US,7/30/2020 4:35,40.26549699,-74.22240686,9985,858,0,9127,"Monmouth, New Jersey, US",1613.62002,8.592889334
6051,Mono,California,US,7/30/2020 4:35,37.93899289,-118.8872409,125,1,0,124,"Mono, California, US",865.4112434,0.8
19133,Monona,Iowa,US,7/30/2020 4:35,42.05220391,-95.95743843,89,0,0,89,"Monona, Iowa, US",1033.081834,0
54061,Monongalia,West Virginia,US,7/30/2020 4:35,39.63218457,-80.04766838,855,5,0,850,"Monongalia, West Virginia, US",809.5670946,0.584795322
1099,Monroe,Alabama,US,7/30/2020 4:35,31.56729412,-87.36995001,370,3,0,367,"Monroe, Alabama, US",1784.594608,0.810810811
5095,Monroe,Arkansas,US,7/30/2020 4:35,34.6815935,-91.20540287,48,0,0,48,"Monroe, Arkansas, US",716.3109984,0
12087,Monroe,Florida,US,7/30/2020 4:35,25.20904673,-81.07812416,1198,6,0,1192,"Monroe, Florida, US",1613.94622,0.500834725
13207,Monroe,Georgia,US,7/30/2020 4:35,33.014289,-83.92097166,399,23,0,376,"Monroe, Georgia, US",1446.805425,5.764411028
17133,Monroe,Illinois,US,7/30/2020 4:35,38.27594376,-90.17761038,239,13,0,226,"Monroe, Illinois, US",690.0135693,5.439330544
18105,Monroe,Indiana,US,7/30/2020 4:35,39.16130004,-86.52414358,636,30,0,606,"Monroe, Indiana, US",428.4819209,4.716981132
19135,Monroe,Iowa,US,7/30/2020 4:35,41.02988815,-92.8690667,66,7,0,59,"Monroe, Iowa, US",856.3643441,10.60606061
21171,Monroe,Kentucky,US,7/30/2020 4:35,36.71225341,-85.71596443,83,2,0,81,"Monroe, Kentucky, US",779.342723,2.409638554
26115,Monroe,Michigan,US,7/30/2020 4:35,41.92734151,-83.53749864,833,21,0,812,"Monroe, Michigan, US",553.4883721,2.521008403
28095,Monroe,Mississippi,US,7/30/2020 4:35,33.89236763,-88.4808438,620,49,0,571,"Monroe, Mississippi, US",1758.76546,7.903225806
29137,Monroe,Missouri,US,7/30/2020 4:35,39.49593978,-92.00043978,12,0,0,12,"Monroe, Missouri, US",138.8246182,0
36055,Monroe,New York,US,7/30/2020 4:35,43.14638895,-77.69322942,4656,277,0,4379,"Monroe, New York, US",627.6878278,5.949312715
39111,Monroe,Ohio,US,7/30/2020 4:35,39.72984936,-81.08464734,89,17,0,72,"Monroe, Ohio, US",651.8236414,19.1011236
42089,Monroe,Pennsylvania,US,7/30/2020 4:35,41.05934058,-75.34031025,1570,123,0,1447,"Monroe, Pennsylvania, US",922.0595404,7.834394904
47123,Monroe,Tennessee,US,7/30/2020 4:35,35.44550387,-84.24902965,297,9,0,288,"Monroe, Tennessee, US",638.0921689,3.03030303
54063,Monroe,West Virginia,US,7/30/2020 4:35,37.56274716,-80.54577965,19,0,0,19,"Monroe, West Virginia, US",143.126177,0
55081,Monroe,Wisconsin,US,7/30/2020 4:35,43.94641218,-90.618819,192,1,0,191,"Monroe, Wisconsin, US",415.1082092,0.520833333
48337,Montague,Texas,US,7/30/2020 4:35,33.67521893,-97.72500958,47,1,0,46,"Montague, Texas, US",237.1581391,2.127659574
26117,Montcalm,Michigan,US,7/30/2020 4:35,43.31082541,-85.15252824,173,1,0,172,"Montcalm, Michigan, US",270.7863762,0.578034682
6053,Monterey,California,US,7/30/2020 4:35,36.21862405,-121.2413397,4288,26,0,4262,"Monterey, California, US",987.8795837,0.606343284
8083,Montezuma,Colorado,US,7/30/2020 4:35,37.33859579,-108.5958857,103,4,0,99,"Montezuma, Colorado, US",393.3850208,3.883495146
1101,Montgomery,Alabama,US,7/30/2020 4:35,32.2206831,-86.20969272,5885,138,0,5747,"Montgomery, Alabama, US",2598.394603,2.344944775
5097,Montgomery,Arkansas,US,7/30/2020 4:35,34.53704874,-93.65824478,24,0,0,24,"Montgomery, Arkansas, US",267.0821278,0
13209,Montgomery,Georgia,US,7/30/2020 4:35,32.17201038,-82.53527476,115,0,0,115,"Montgomery, Georgia, US",1253.815962,0
17135,Montgomery,Illinois,US,7/30/2020 4:35,39.23198845,-89.47809254,132,6,0,126,"Montgomery, Illinois, US",464.5597241,4.545454545
18107,Montgomery,Indiana,US,7/30/2020 4:35,40.04034823,-86.89335024,324,21,0,303,"Montgomery, Indiana, US",845.1145078,6.481481481
19137,Montgomery,Iowa,US,7/30/2020 4:35,41.03018714,-95.15642896,40,2,0,38,"Montgomery, Iowa, US",403.3477866,5
20125,Montgomery,Kansas,US,7/30/2020 4:35,37.19236568,-95.74329258,134,4,0,130,"Montgomery, Kansas, US",420.9997172,2.985074627
21173,Montgomery,Kentucky,US,7/30/2020 4:35,38.03253032,-83.9145241,103,0,0,103,"Montgomery, Kentucky, US",365.8060163,0
24031,Montgomery,Maryland,US,7/30/2020 4:35,39.13676329,-77.20358245,17305,787,0,16518,"Montgomery, Maryland, US",1647.01605,4.54781855
28097,Montgomery,Mississippi,US,7/30/2020 4:35,33.49419589,-89.61729103,258,3,0,255,"Montgomery, Mississippi, US",2639.386189,1.162790698
29139,Montgomery,Missouri,US,7/30/2020 4:35,38.94022054,-91.47000721,31,0,0,31,"Montgomery, Missouri, US",268.3750325,0
36057,Montgomery,New York,US,7/30/2020 4:35,42.90123494,-74.44011632,152,4,0,148,"Montgomery, New York, US",308.8112797,2.631578947
37123,Montgomery,North Carolina,US,7/30/2020 4:35,35.33155144,-79.90416657,561,14,0,547,"Montgomery, North Carolina, US",2064.549369,2.495543672
39113,Montgomery,Ohio,US,7/30/2020 4:35,39.75394919,-84.29050975,3747,65,0,3682,"Montgomery, Ohio, US",704.7379379,1.73472111
42091,Montgomery,Pennsylvania,US,7/30/2020 4:35,40.21053671,-75.36652296,9673,846,0,8827,"Montgomery, Pennsylvania, US",1164.138329,8.745994004
47125,Montgomery,Tennessee,US,7/30/2020 4:35,36.49609412,-87.38550661,1524,10,0,1514,"Montgomery, Tennessee, US",729.2110262,0.656167979
48339,Montgomery,Texas,US,7/30/2020 4:35,30.30079133,-95.50572772,5990,65,0,5925,"Montgomery, Texas, US",986.1851756,1.085141903
51121,Montgomery,Virginia,US,7/30/2020 4:35,37.17746986,-80.37868691,260,3,0,257,"Montgomery, Virginia, US",263.8656315,1.153846154
26119,Montmorency,Michigan,US,7/30/2020 4:35,45.0275929,-84.12696227,7,0,0,7,"Montmorency, Michigan, US",75.04288165,0
42093,Montour,Pennsylvania,US,7/30/2020 4:35,41.03023987,-76.66345939,92,3,0,89,"Montour, Pennsylvania, US",504.662644,3.260869565
8085,Montrose,Colorado,US,7/30/2020 4:35,38.40214114,-108.2639022,265,13,0,252,"Montrose, Colorado, US",619.7670611,4.905660377
46101,Moody,South Dakota,US,7/30/2020 4:35,44.02266214,-96.67081159,29,0,0,29,"Moody, South Dakota, US",440.9975669,0
37125,Moore,North Carolina,US,7/30/2020 4:35,35.30885257,-79.48474178,851,20,0,831,"Moore, North Carolina, US",843.5765266,2.350176263
47127,Moore,Tennessee,US,7/30/2020 4:35,35.27724699,-86.36230578,37,0,0,37,"Moore, Tennessee, US",570.2836005,0
48341,Moore,Texas,US,7/30/2020 4:35,35.83769242,-101.8930281,1000,13,0,987,"Moore, Texas, US",4775.549188,1.3
35033,Mora,New Mexico,US,7/30/2020 4:35,36.01095101,-104.9497716,6,0,0,6,"Mora, New Mexico, US",132.7140013,0
22067,Morehouse,Louisiana,US,7/30/2020 4:35,32.81686191,-91.80421614,420,11,0,409,"Morehouse, Louisiana, US",1688.510091,2.619047619
1103,Morgan,Alabama,US,7/30/2020 4:35,34.45500589,-86.85475946,2031,14,0,2017,"Morgan, Alabama, US",1697.039581,0.689315608
8087,Morgan,Colorado,US,7/30/2020 4:35,40.2627981,-103.8093302,673,46,0,627,"Morgan, Colorado, US",2315.260768,6.835066865
13211,Morgan,Georgia,US,7/30/2020 4:35,33.59232073,-83.49129491,177,0,0,177,"Morgan, Georgia, US",918.2402988,0
17137,Morgan,Illinois,US,7/30/2020 4:35,39.71654544,-90.20255104,167,5,0,162,"Morgan, Illinois, US",496.1673302,2.994011976
18109,Morgan,Indiana,US,7/30/2020 4:35,39.47899078,-86.44573375,402,31,0,371,"Morgan, Indiana, US",570.3017492,7.711442786
21175,Morgan,Kentucky,US,7/30/2020 4:35,37.92465657,-83.25558245,28,0,0,28,"Morgan, Kentucky, US",210.3839507,0
29141,Morgan,Missouri,US,7/30/2020 4:35,38.4181765,-92.88791859,55,0,0,55,"Morgan, Missouri, US",266.6408106,0
39115,Morgan,Ohio,US,7/30/2020 4:35,39.62081738,-81.85308173,17,0,0,17,"Morgan, Ohio, US",117.1767301,0
47129,Morgan,Tennessee,US,7/30/2020 4:35,36.13248031,-84.64880098,64,1,0,63,"Morgan, Tennessee, US",299.0235014,1.5625
54065,Morgan,West Virginia,US,7/30/2020 4:35,39.55439028,-78.26311676,25,0,0,25,"Morgan, West Virginia, US",139.7897562,0
72101,Morovis,Puerto Rico,US,7/30/2020 4:35,18.316963,-66.420383,184,0,0,184,"Morovis, Puerto Rico, US",564.2440969,0
31123,Morrill,Nebraska,US,7/30/2020 4:35,41.71711774,-103.0061405,58,0,0,58,"Morrill, Nebraska, US",1249.461439,0
20127,Morris,Kansas,US,7/30/2020 4:35,38.68827511,-96.65128437,7,0,0,7,"Morris, Kansas, US",124.5551601,0
34027,Morris,New Jersey,US,7/30/2020 4:35,40.86095313,-74.5455371,7102,828,0,6274,"Morris, New Jersey, US",1443.950838,11.65868769
48343,Morris,Texas,US,7/30/2020 4:35,33.11304005,-94.73255695,84,1,0,83,"Morris, Texas, US",678.075557,1.19047619
27097,Morrison,Minnesota,US,7/30/2020 4:35,46.01265363,-94.27341528,80,1,0,79,"Morrison, Minnesota, US",239.6213982,1.25
39117,Morrow,Ohio,US,7/30/2020 4:35,40.5236356,-82.7892599,151,2,0,149,"Morrow, Ohio, US",427.4230072,1.324503311
41049,Morrow,Oregon,US,7/30/2020 4:35,45.41846568,-119.584546,260,2,0,258,"Morrow, Oregon, US",2240.799793,0.769230769
20129,Morton,Kansas,US,7/30/2020 4:35,37.19141121,-101.7992519,9,2,0,7,"Morton, Kansas, US",347.8933127,22.22222222
38059,Morton,North Dakota,US,7/30/2020 4:35,46.71681782,-101.2822377,252,3,0,249,"Morton, North Dakota, US",803.4689453,1.19047619
48345,Motley,Texas,US,7/30/2020 4:35,34.07408766,-100.779722,4,0,0,4,"Motley, Texas, US",333.3333333,0
17139,Moultrie,Illinois,US,7/30/2020 4:35,39.64187451,-88.62099969,51,0,0,51,"Moultrie, Illinois, US",351.6998828,0
38061,Mountrail,North Dakota,US,7/30/2020 4:35,48.20197971,-102.3555315,107,1,0,106,"Mountrail, North Dakota, US",1014.698909,0.934579439
27099,Mower,Minnesota,US,7/30/2020 4:35,43.67142874,-92.75234549,1054,2,0,1052,"Mower, Minnesota, US",2630.922071,0.189753321
21177,Muhlenberg,Kentucky,US,7/30/2020 4:35,37.21425819,-87.14632053,604,9,0,595,"Muhlenberg, Kentucky, US",1972.438116,1.490066225
41051,Multnomah,Oregon,US,7/30/2020 4:35,45.54747959,-122.4169351,4201,87,0,4114,"Multnomah, Oregon, US",516.8203431,2.070935492
13213,Murray,Georgia,US,7/30/2020 4:35,34.78897608,-84.74993177,495,2,0,493,"Murray, Georgia, US",1234.537111,0.404040404
27101,Murray,Minnesota,US,7/30/2020 4:35,44.02216709,-95.76328482,118,1,0,117,"Murray, Minnesota, US",1440.078106,0.847457627
40099,Murray,Oklahoma,US,7/30/2020 4:35,34.48116015,-97.06826283,58,0,0,58,"Murray, Oklahoma, US",412.1367157,0
19139,Muscatine,Iowa,US,7/30/2020 4:35,41.48370744,-91.1121697,789,47,0,742,"Muscatine, Iowa, US",1849.334333,5.956907478
13215,Muscogee,Georgia,US,7/30/2020 4:35,32.50931999,-84.87142262,4044,80,0,3964,"Muscogee, Georgia, US",2065.699881,1.978239367
